LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target
30047.81167775507,1,2,2,29.92991340729944,-1,2,-2,55211.68845988473,60493.04815247336,11847.007218681953,11008.643087560147,0
24629.720959003844,1,1,2,29.86099373351157,-2,0,-1,4556.433824279725,4412.224443898667,817.7482621139537,323.844446706308,0
38773.7717617822,1,2,1,23.01048602006124,-1,-2,-2,700.027540930158,806.7386325562856,151.8774205740103,202.62401715477372,0
231359.221564277,2,2,2,52.84775039185095,-2,0,-1,11420.369719647197,12412.85135057533,2659.29932078558,219.78334985037262,0
10000.0,2,2,2,35.13450364619293,0,0,1,96477.59039496708,98879.96819755604,4452.384922161624,21324.837503754254,0
62881.554739577834,2,2,2,32.75146944205148,1,-1,-1,13925.58814235426,16363.64465636225,650.1046096247071,7838.23096554125,0
10000.0,2,2,1,25.71207918547541,1,-1,-2,2574.6995025276024,2999.466589020544,335.4969703023341,538.1716621826756,0
24895.802834178503,1,3,2,64.35657902327779,-2,4,4,1902.3934531211776,1561.738703007031,110.1089675070684,107.47989816562082,0
86782.51823780344,2,2,1,24.266719677771043,-1,1,0,56245.55511171289,49329.33272806538,7108.997022316503,7527.575529821981,0
38231.84229402779,1,1,2,30.711520743939268,-1,-2,-2,5069.897473896965,5426.912728335328,62.217740185591055,2147.0980897593627,0
15333.636796088855,1,2,1,39.15836836286061,-2,0,-2,84978.57060754902,99317.49520370712,14902.666890731027,15575.917875755877,0
20491.327617956158,2,1,2,41.00212965744278,-1,-1,0,29287.384484631046,28471.203683512427,3125.1132834842037,5459.295466331029,0
62547.29059613701,2,3,1,44.579320552156844,-1,6,0,5305.596801856677,4325.770316396748,2366.6844103500403,1706.0546495792755,0
20245.882016122683,2,2,1,53.07608507769263,0,6,-2,54206.9394396497,57314.021797091955,23259.04838537893,7466.884920813156,0
43181.47538203405,1,2,2,40.06157655460712,3,-1,-1,4408.6483112987125,3870.241249686564,662.2205056780466,925.5501603079803,0
37663.904403731125,2,1,1,24.439692000333324,0,-1,4,2352.4096506942215,2401.642510852308,559.2678860764352,75.8539409765887,0
21562.68863262902,1,2,2,32.430548748782186,1,0,0,4721.6119163796275,4503.819556285076,2256.439697246732,391.9912463892596,0
201824.79962764314,1,3,2,38.07832372513885,-2,0,0,33606.80925803106,34386.85071199517,8806.603430853113,3601.116670961746,0
60302.88452787997,2,1,2,55.68226041505824,3,-1,-1,52342.31404010456,61396.201094384654,22204.480339837366,14231.074456740707,0
10000.0,2,2,1,21.02194521575703,-1,0,-1,8306.281248976571,8259.103533236539,3432.050656634601,3390.280978243909,0
42157.31316980724,2,3,2,47.025765052252275,-1,-1,0,1419.452377595892,1155.1667104762855,668.0574347244461,204.75916819351215,0
21387.690563149736,2,2,1,36.79914369546417,-2,0,4,2062.925183722059,2129.6962844068353,315.31877772636244,405.16168211716547,0
71822.03972105085,2,2,2,43.37830535229481,-1,0,-2,3710.1415695016217,3451.5380686344142,80.59480472961583,519.4655658543774,0
19263.80853885436,2,2,2,33.98005283364068,0,1,8,2827.6570349724034,3142.2450599856174,146.97275327004692,503.53071675043805,0
33130.5417307021,2,2,1,26.575673698736736,7,0,-1,18370.77657267877,18149.801631312694,5247.589538228515,3661.7624120930864,1
54392.94969141799,2,1,1,42.50872779401332,1,0,0,136726.65786279965,149927.383578639,36251.56743590122,67422.5905633263,0
72591.57558720198,2,1,1,41.54431027105621,-1,1,-2,34715.164537108176,40392.07978500459,5180.423076617994,492.30130669912256,0
13901.650795807063,2,2,2,44.72056965739722,0,0,0,3449.9774922241113,3259.916840142549,429.0276390222576,1018.048117214777,0
27789.096522622047,1,3,1,34.866953646213645,0,-2,0,5806.591874156246,6943.238997948241,2059.5442224339413,3081.697281984823,0
24835.857406662442,2,1,2,29.001779766801505,2,-1,0,7338.2170607087955,6310.317380068242,1249.3419922748856,1315.5752501444817,0
21532.88572110687,2,1,2,21.0,1,-1,0,21312.669783848043,22539.697146897397,6435.912489475575,7335.69780974504,0
149098.64192466735,1,2,2,43.19373268139407,0,-2,0,88036.4034089781,71653.4486211127,31353.882763735266,20984.234771780368,0
50210.79732807677,2,2,2,39.23889482443986,0,1,1,7624.481084431215,6749.36347502256,1641.0375633624778,1142.7735236329725,0
13243.906469412024,1,1,1,25.342173671360406,1,-1,-2,84671.36511539933,89202.25150013671,8187.986259885875,6128.990667410509,0
75681.54040019543,2,3,2,29.614263267033756,-2,-2,0,166823.75087494077,136541.35240116084,71799.28757286533,14993.416214669265,0
198337.41145576554,2,1,2,30.332411880485594,-1,2,-2,8778.947111313666,7380.591064395443,410.5516283630802,211.98952171334477,0
82948.25083705458,1,3,2,21.0,0,0,0,8511.950997791326,7800.387967735622,3530.2069035758027,2982.585413443613,0
10769.830450154648,2,2,1,26.823176033948663,2,0,1,8666.816001511223,8929.029257687003,3625.6739693468335,2378.725303834154,0
24651.985939116174,2,2,1,23.66169643193646,0,-1,-1,14400.064760709378,11612.111741637173,4111.213198733728,4561.432422392307,0
100060.36364942943,2,2,1,30.875209881120632,6,-1,4,8692.23244879198,8630.880090845912,2735.776079960957,1252.3262927335318,1
20616.859193265303,1,2,1,27.613025016704373,-1,0,3,38600.208371632245,40541.70233282873,6909.766579228793,16311.389175756396,0
51795.34412840669,2,1,1,21.0,0,3,0,2082.6626277077353,2001.4577698069022,876.3680037455925,309.4297582983952,0
67488.14573812915,2,1,2,55.22590230569482,-1,-1,-2,7033.596770702089,5817.177869143494,927.3926955934124,352.91058558991875,0
17299.89347128177,2,2,2,47.52540731029231,4,0,1,19831.157831607798,20710.666787648664,5550.503734578414,5527.788063913154,1
34626.67837193577,2,3,2,27.209805784800146,-1,5,3,37952.9080593421,39559.61249474961,34.059612598563305,18697.76298786639,1
10000.0,2,2,2,37.7242139665361,0,0,-1,186156.32867072592,186606.2577226252,87478.87106245209,38664.26135619587,0
16002.334341639798,2,2,1,39.17465089821295,-1,0,3,2844.5772083219094,3064.3440954297366,1348.7513397494313,789.664089192783,0
29671.59526825483,2,2,2,46.91085854773477,0,1,3,6109.18773444319,5395.150107304984,2170.034449622118,1217.3870594673053,0
13383.44071790117,1,1,2,26.813949733399213,2,2,0,880.3434470993203,943.2143161267448,186.29820626317996,215.72952673933472,0
134044.75867792516,2,3,2,45.92106783982426,-1,0,1,3526.8386820264777,3049.2408740991923,314.9662706784314,326.810468497786,0
11566.715482320835,2,2,2,29.520946957930647,2,3,0,1599.2493528618616,1530.6054964116322,393.7854759042472,323.326919451117,1
25539.06221538457,2,2,1,21.641375958313866,3,0,0,7146.96539933286,5910.730912707129,2828.0916312676895,1468.5239630595288,0
40319.57902444933,1,2,2,42.24136559314498,-2,2,-1,10157.435611488172,11454.041742476455,3074.0139206064673,4265.8200152162735,0
115038.09705834313,1,3,1,47.907584241224285,1,5,-1,23466.873979790493,23825.76152890005,6189.347783503253,1665.7999417298838,0
11513.899987765833,1,3,1,60.87908973530685,-1,0,1,9336.442440253075,11095.611946011353,3965.393501965303,3171.2031077567226,0
92090.86224349435,1,2,1,23.002747349097866,-1,0,-2,23480.47483033503,27634.89027968625,3676.2667503218645,9149.817157711983,0
36614.017900761406,2,2,2,41.989196850807886,0,0,0,15319.610221540586,18374.71513301273,6587.156414332729,3516.8530077514233,0
16560.789123043945,1,2,1,30.90198756206467,1,1,2,3866.141085793922,3249.516589246806,849.4944278092055,892.2593698159388,0
52558.53497622963,2,2,2,42.83358710524031,-1,2,-1,1765.9985374471603,1841.2868544936841,2.131411308915878,654.339998260247,0
42584.59113842062,1,2,1,21.0,-2,-2,-1,26914.4447191392,25919.41997627899,9849.906351929627,6027.576811784203,0
22467.531426222722,1,1,2,22.37230224301436,3,1,0,96355.86868137466,97614.83855913262,42292.680946842906,16269.998153422606,0
38401.11090565079,2,2,2,27.24125176833516,1,1,-1,279976.7978841403,258560.51767720396,67804.89836454557,106617.84606665626,0
26682.12441236829,1,2,1,35.78964045668084,-1,1,2,41049.98056697448,33629.27440084983,9333.695595845067,16626.59711516088,0
39767.8420587783,2,2,1,28.589187334616447,0,1,-1,76804.48027381566,83186.94086737977,30931.023855135238,9010.624460049341,0
61679.35429887514,1,1,2,41.590543439134194,-2,-2,0,23242.822294749156,27573.583682334924,10282.331107191541,12261.900246668949,0
129160.80441667711,2,2,1,45.26894618257914,-1,0,-1,19195.118150835675,19443.74734188766,9352.05452959231,5302.590513429933,0
13490.588874780957,2,2,2,40.995775412453554,0,2,-2,15263.219035309237,14222.7556176659,2637.868051495996,3185.3515486995957,0
200070.82337588497,2,1,2,51.18787639660868,0,4,-1,11766.695764747807,13829.530490002042,3498.76089644182,6176.013446283444,0
10000.0,1,2,1,39.15826629455343,-1,-1,-2,27680.732333450826,26182.280504105438,11389.491218334419,11917.373770781698,0
32162.997473505864,2,3,1,22.83103289659833,1,0,0,7152.9740650855,8339.020691042615,1902.1615077148595,1136.8451709602964,0
58142.59258289114,2,2,2,48.6337651353834,-1,2,0,11193.282024687853,12785.821245351579,2584.827306233914,2291.0419016752408,0
45469.33829668181,2,1,1,28.948437643940025,0,1,-2,3250.0981031172105,3287.4235372462394,929.4176860965707,1400.3179019872007,0
22067.040278058998,2,3,1,44.1041849968557,-1,0,-2,23621.48605479449,25292.684146467804,4214.864423304461,6207.134907307396,0
30745.60080395687,1,1,1,50.73734216555106,0,-2,0,4226.303236724939,4564.944140854987,405.88590908901705,657.4174502470743,0
24479.694384938204,2,3,1,39.566880107303994,-1,1,1,13911.81820671399,14696.955067039798,463.4799683346324,7070.528161480896,0
22663.436873098555,1,1,1,21.0,0,1,0,24357.359288867076,21052.065194662144,7428.760319469043,2284.5499373582024,0
71659.5475944974,1,1,2,25.817878334902083,0,1,-2,26985.898145665262,29066.793831276245,5115.640631237467,8870.27293966038,0
48320.55839703908,2,2,2,48.227444668851355,-2,1,3,33718.78047967241,27018.428332428724,14886.049245273805,5780.8145657772,0
20861.743869526428,1,2,2,33.308773143571834,-2,0,3,10342.844116076483,11211.795344529837,1153.0160168519606,2529.950307802335,0
74583.89665424894,1,2,1,35.79573534942166,0,8,-1,23939.2951247437,24464.390488860845,3719.1089441297117,1296.4680103128671,0
46436.4326575283,1,2,1,42.58824416163609,-1,1,0,7450.59880210694,6734.627317706442,3615.4263005347634,865.8653279227451,0
69583.98331610711,2,3,2,41.963228620803235,0,0,0,1255.0761718029366,1407.5751281754713,349.09391781068825,117.53047721623051,0
60096.27109192199,2,2,2,37.78799812385461,0,4,4,25244.690326453976,24288.208784271836,4376.8365932433235,9103.522675993358,1
18709.823602843164,2,2,1,32.91331628779534,0,3,0,19114.179642069066,19005.436662763776,8227.644379056565,6630.468491078781,1
23198.784588200007,1,1,1,31.873315542676426,5,2,5,45070.72508272017,36555.50496785745,16752.227146893692,14514.435372142481,0
66028.04692157212,2,1,2,43.57898825291343,0,0,-1,12960.396253493289,12448.821863539268,3714.0797667200845,4352.499513187523,0
59177.472262697105,2,2,2,40.53569531067793,1,0,-1,1951.2080277165194,1691.5902718668938,867.409227167475,108.86263682630769,0
35713.30990760284,2,1,1,32.4269999938221,1,-1,1,11968.614674894803,10896.91289767559,562.2946399502273,5331.8157855335,0
39889.24057133985,1,2,2,45.82112312993141,4,-1,1,38711.68137114372,34873.64267061136,7635.761922387891,3287.133838543108,1
100924.89613910459,2,2,2,33.70965884870216,-1,0,1,23652.918037437845,19357.74485483442,9585.937585513284,3391.9576335966594,0
22623.464275340415,2,1,2,26.483378256656067,2,0,2,11202.659814502671,11025.633346339406,2161.794034728414,3896.8847575684713,0
56256.55828119249,1,2,2,27.41029301096655,3,-1,1,1814.797057693227,1831.197315642952,840.9193610120307,128.59485017165233,0
30891.794518335737,1,1,1,25.21259163690234,-1,4,0,3900.1865102500724,4011.049512556385,297.4304230701641,341.9544152220393,0
30511.380904925525,1,2,2,32.27589983396313,-1,0,0,23687.117980481144,23329.156079010245,3986.9837946894377,10224.87917586024,0
87467.40438164424,2,2,2,47.33724278336193,5,0,0,1811.3205022424572,2079.053157947698,385.5781157491422,345.1383651816423,0
70286.36322063516,1,2,2,26.949048189694913,0,0,0,9118.91495986833,7432.571324436756,3132.1744226747705,2473.5011884933633,0
69620.03811244073,2,1,2,36.884757610181026,-1,-2,0,13990.119574610388,14626.997976077351,1366.4813066539311,6280.456225967114,0
103195.75998031079,1,2,2,28.43310654372587,1,3,0,53099.59536775578,60876.1729838421,261.8828337231238,29622.367963053748,0
36930.87028267721,2,1,1,32.39690958728563,-1,-1,-1,27928.10089208687,22800.95110920388,13636.025324341703,2397.3568780272967,0
62665.25191320151,1,2,1,21.0,-1,0,-2,42419.92581894181,42357.263094752576,19062.604732204665,2603.449202849596,0
28333.116525254776,2,2,2,32.79461770843463,0,0,4,19191.523743371126,19874.950737770578,2880.8596400017764,7361.055153937904,0
47067.26755263661,2,2,1,33.06294620195038,0,0,-2,4844.051911843271,4245.144473962129,1171.0031433803942,399.4719696491272,0
32724.70435477616,1,3,1,40.402879440356955,2,0,-2,6397.1473185906025,5763.83001253561,1563.847306441093,1672.058851623346,0
39245.68465200033,2,2,1,37.232809132553705,0,-1,0,4362.534317304026,4860.898611634533,1896.0131579486142,1294.5670770982656,0
58461.61244750076,1,1,2,23.016078750479547,2,-1,-1,27144.697714200225,27876.494678645256,8103.508524311831,7804.349449777646,0
18871.78924482764,2,1,1,45.84198244043543,-1,0,0,5809.753007317098,5381.640900233179,2400.68005990384,1748.475863122645,0
193669.7795700814,2,3,2,37.10303040221996,0,1,-2,8326.509538573211,9208.304292044715,3796.864000148766,3917.6365778443633,0
16239.244550384892,1,1,1,36.98393517177487,-1,0,-1,13725.208888492616,15079.698005291686,3883.9124769259897,2049.4672976053266,0
13748.006486309165,1,2,1,34.90817646614861,-1,-1,2,95757.5673118461,89835.98773199684,13668.553310420526,24940.41685328173,0
91719.35446115537,1,2,1,29.822425527777803,2,-2,1,29394.436170962374,29260.95757010318,7329.617383406072,4925.863129188898,1
68413.82172298725,2,2,1,37.17802339748726,-1,0,-2,5284.725145788687,5632.500083798477,2248.3060085060383,897.6347633537451,0
59831.99639633197,2,2,2,39.75588435928582,2,0,0,16029.99908750627,15024.913129779397,4677.7074165276,153.4009826772171,0
60034.603947205906,2,2,2,21.0,-1,-2,0,96913.50053638458,101914.60198528907,43403.77274436625,30543.93070332796,0
35961.44177810583,1,2,2,29.612391626539043,-2,0,1,27951.193924604377,25168.079354506575,12514.252771257252,12238.048550762747,0
17715.522343541616,1,3,1,32.45053029596411,-2,-1,0,1962.7408507068774,1799.4571635128746,366.40408913467303,684.9240771821216,0
38585.95567212239,2,2,2,37.56170605694278,1,0,-1,4454.68970103309,4117.331850759617,998.1041778008334,499.83097224402354,0
21126.229057936354,1,2,1,46.93311005927126,-1,-1,0,4063.002035598161,4771.678603530369,1377.1824939095316,1708.558742452592,0
79228.85060089368,2,2,1,27.282591854032177,0,4,0,75272.92522994311,85319.51651161673,4180.073216475877,12682.97912400483,0
32284.87375742918,1,2,2,30.02038153182158,0,-1,-1,60327.14715837698,61899.658118011765,14042.869383536172,23325.318599179373,0
18762.2517104308,1,3,2,29.874658893534498,-1,0,0,6310.408087975457,6471.631970722433,471.34156062854026,2766.4038111613145,0
28082.203482993984,2,1,1,26.984724098954587,0,5,1,6149.362741916814,5057.596325859093,2607.195082722316,845.4517085418393,0
50531.14528222752,2,1,1,31.528135048877374,0,-1,0,14095.771520052447,14938.744120159117,6644.636964381791,16.333993936286593,0
23133.113566092026,2,3,2,42.708022199879714,4,0,-1,14612.065277750478,13607.455731883,1034.160704628925,2075.2558686698703,0
18811.500368980825,1,2,1,24.461645046356544,-1,-1,2,4209.961933924558,4399.072349833215,1404.7409989238251,452.788550957408,0
44132.41251755997,1,1,2,39.27814395152903,-1,-2,3,9907.45903313849,11255.79980023237,3153.262982557612,3481.5009392572133,0
44177.60462148998,2,2,3,21.0,-1,0,0,2334.7873053685503,1910.3213910699076,887.3064982931277,277.06621714835916,0
24208.170029720506,2,4,2,29.38662003557794,0,3,0,61499.53211584577,64133.27426242796,21395.061553678835,1155.8835620844318,0
24913.6059149423,2,3,1,31.70510699782014,0,0,0,1615.8289482153036,1657.323832819379,175.42169038034032,440.2967304664162,0
43723.454348539235,1,2,2,51.748596729140644,4,0,-2,1594.431768465629,1407.4154804981079,232.15935365396894,615.523079788953,0
11401.86852669741,2,1,1,32.25197695247312,3,0,1,22517.483826955962,23836.404450974213,1860.306871999338,5379.149645353717,0
11778.47486313061,2,3,1,21.0,-1,0,1,3028.2752578368427,3094.6977307225307,1394.738790631676,582.2634644820956,0
20439.90962842736,2,2,2,21.0,0,0,0,7323.488395778373,8106.574726272565,1910.7840457218722,723.5778481931233,0
30614.905544251582,2,3,1,35.34029586346681,1,-1,-1,14411.869737080408,12167.183947532636,7034.153683094316,2356.6756042766124,0
46570.66206720336,2,1,1,41.13770855789909,3,-1,-2,30042.27982096915,29364.614357021648,6749.326395210688,4858.65390286215,0
118217.91924952263,2,1,2,38.75455857627253,-1,0,0,10246.6024206459,12287.45074243321,2831.7672922017528,6112.533503274151,0
72122.95851282397,2,2,2,36.675701058009906,0,2,-1,112984.52673115033,121538.84955261146,44589.00011427259,1851.614296719139,0
31953.88907001993,2,1,1,46.62259597505667,3,-1,0,13352.690960731336,14337.041845322174,5322.540578092967,1712.1895904611638,0
35767.217253212846,2,2,1,29.604087792628683,-1,0,0,55767.896424657905,51705.11818006293,6445.36326096441,1774.235088101307,0
16284.622038971973,2,3,1,43.94910556026825,0,-1,-1,18662.415918019087,15630.804274707287,2690.0273748762047,6701.068904602853,0
35781.61493609414,2,2,1,21.0,3,-1,0,172379.153341748,203372.53727577327,8429.929923739324,42434.63589843742,0
28827.154568439328,1,3,2,25.950521670619338,2,0,0,47573.73987600176,40066.059536475346,19159.479338648733,15951.695696705865,0
47012.78421454608,1,2,2,21.0,-1,1,0,14075.116507128567,16849.075997349944,5586.846704180082,5831.078470886492,0
18736.246554653797,1,2,2,32.25154699330208,-1,0,-1,28412.852093523463,24159.800141060376,1154.3972487532014,11210.528760797726,0
